sentence,year,label,pred_label
"Fiscal policy, on the other hand, can be an instrument of growth policy, through its effect on national saving via the structural budget deficit, through incentive effects on work, saving and investment via tax rates and tax structure, and through public investment in human capital and physical infrastructure.",1996,0,2
"To reduce that uncertainty, we often use the unemployment gap rather than the output gap in these rules.19 We also need to pick values for the coefficients a and b, whether they are the values John Taylor posited in his seminal 1993 article or other values from the vast literature that has come since.20 There are still other choices to make.",2003,2,0
"Mortgage rates, corporate bond rates, and other yields and asset prices moved in sympathy, with important effects on the cost of borrowing and hence, presumably, on aggregate demand.",2021,2,2
"This direction of causality may obscure the negative relationship, running from higher inflation to lower growth, presumed to hold in the longer term.",2003,1,0
"The guidance on asset purchases, introduced in December, commits us to increasing our holdings of securities at least at the current pace until substantial further progress has been made toward the Committee's maximum-employment and price-stability goals.",1997,0,1
"The stock market soared, and--remarkably enough--core inflation moderated.",2001,2,2
But that forecast for growth and uncertainty about the resolution of supply constraints mean that there are upside risks to inflation next year.,1997,1,2
"It is now generally recognized that price stability is a prerequisite for the efficient allocation of resources in our economy and, indeed, for fulfilling our ultimate mandate to promote maximum sustainable employment over time.",1999,1,2
"Profit margins have been running a little higher this year than last, aided importantly by strong growth in labor productivity.",2001,0,0
Productivity and TechnologyLet me now turn from the overall economic outlook to productivity and technology developments.,2005,2,2
"First, if, as projected, core PCE inflation this year does come in at, or certainly above, 3 percent, I will consider that much more than a ""moderate"" overshoot of our 2 percent longer-run inflation objective.",2005,1,2
"Although in a number of sectors of the economy the imbalances between demand and supplyâ€”including labor supplyâ€”are substantial, I do continue to judge that these imbalances are likely to dissipate over time as the labor market and global supply chains eventually adjust and, importantly, do so without putting persistent upward pressure on price inflation, wage gains adjusted for productivity, and the 2 percent longer-run inflation objective.",2006,2,0
"Operating Strategies and the FOMC Meeting Now that we appreciate the challenging nature of monetary policy, we are ready to develop a strategy for implementing open market operations.",2001,2,2
"Another reason for the reliance on judgment in the forecasting process is the practical requirement that the forecast for inflation be consistent with the staff's overall view of the economy, including the forecasts for key economic variables such as wages, interest rates, and consumption spending.",2022,2,2
Confirming that variations in growth rates of liquidity (especially unusual changes in liquidity growth that could be called excessive) systematically lead to wide swings in real asset prices requires further theoretical investigation and more empirical support.,2019,2,2
"No matter the near-term path of reducing accommodation, the FOMC must respond decisively to the data so as to maintain our credibility that we will bring down inflation.",1999,1,2
"The European Central Bank (ECB) began operating on June 1, 1998, and assumed responsibility for monetary policy in the euro area on January 1, 1999.",2003,2,2
"Turning now to monetary policy, at both its July and September meetings, the FOMC voted to lower the target range for the federal funds rate by 25 basis points.3 With these decisions, the current target range for the federal funds rate is 1.75 to 2 percent, which compares with the range of 2.25 to 2.5 percent that prevailed between December 2018 and July 2019.",1997,0,1
"And similar, sometimes even sharper, trajectories of house prices have been witnessed in some economies in which the central banks said they were paying more attention to asset prices.",1998,2,2
Conclusion: The Challenge Facing Monetary Policy This analysis suggests that monetary policy does face a challenge--rebalancing aggregate supply and demand to contain the risk of higher inflation.,2007,1,0
"Stock prices and existing home sales are somewhat correlated, a not altogether unexpected result, because each is affected by interest rates and presumably the gains from each help finance the other.",2006,2,2
The boom was fueled by a sustained acceleration of productivity and an accompanying rise in corporate profits--fundamental changes that justified a major rise in equity prices.,2021,0,0
"Nonetheless, the leveling off in that disturbing trend is an encouraging sign of what we can achieve if we can maintain strong and flexible labor markets accompanied by low inflation.",2003,1,0
Accelerating productivity poses a significant complication for economic forecasting.,2004,0,2
"For example, as table 1 shows, the collective current account surplus of the Middle East and Africa rose more than $40 billion between 1996 and 2003; it continued to swell in 2004 as oil prices increased yet further.",2004,1,1
"Some also argue that resistance to nominal wage cuts will impart an upward bias to real wages as price stability approaches or outright deflation occurs, leaving the economy with a potentially higher level of unemployment in equilibrium.",2022,0,0
"In addition, U.S. inflation remains muted.",2000,0,2
"During the first stage, the inflation rate would exceed the long-term desired inflation rate, as the price-level gap was eliminated and the effects of previous deflation undone.",2000,1,2
"Implications of Increases in Productivity Growth In the long run, the implications of increases in productivity growth rates are fairly obvious.",2022,0,0
The International Monetary Fund projects that global economic growth in 2019 will be the slowest since the financial crisis.,2020,0,1
I think it would be naive to assume that circumstances would not arise in which the central bank faced short-term choices between inflation stability and economic or financial stability.,2001,2,1
"To the extent that the combination of a low neutral rate, a flat Phillips curve, and low underlying inflation may lead financial imbalances to become more tightly linked to the business cycle, it is important to use tools other than monetary policy to temper the financial cycle.",2007,2,0
"If, in their quest to reduce macroeconomic risk, policymakers overshoot and ease policy too much, they need to be willing to expeditiously remove at least part of that ease before inflationary pressures become a threat.",2019,1,0
"In such an environment, a central bank mandated to pursue price stability can be flexible according to the circumstances, while one with a numerical target may need to obtain formal modification of its objectives.",2021,2,2
"But in the shorter run, we must also develop strategies to overcome the education deficiencies of all too many of our young people, and to renew the skills of workers who have not kept up with the changing demands of the workplace.",1998,2,2
Treasury yields rose sharply on its release as market participants traced out the report's presumed implications for monetary policy.,1997,1,0
"However, the fact that most other industrial countries did not experience the same increase in productivity growth as the United States during that period, even as they became more open to trade, suggests that the relationship between productivity and trade may be complex.",2006,2,1
"As we all know, starting in late February or March of last year, widespread economic and social lockdowns and other effects of the pandemic caused the swiftest and deepest contraction in employment and economic activity since the Great Depression.",2004,0,2
"This outcome would be entirely consistent with the new framework we adopted in August 2020 and began to implement at our September 2020 FOMC meeting.3 In our new framework, we aim for inflation outcomes that keep inflation expectations well anchored at 2 percent.",2006,1,0
"In my comments today, I will focus on the Fed's efforts to promote our maximum employment and price stability goals amid this upheaval, and suggest how lessons from history and a careful focus on incoming data and the evolving risks offer useful guidance for today's unique monetary policy challenges.",1999,2,2
"As U.S. business investment has recently begun a cyclical recovery while residential investment has remained strong, the domestic saving shortfall has continued to widen, implying a rise in the current account deficit and increasing dependence of the United States on capital inflows.9 According to the story I have sketched thus far, events outside U.S. borders--such as the financial crises that induced emerging-market countries to switch from being international borrowers to international lenders--have played an important role in the evolution of the U.S. current account deficit, with transmission occurring primarily through endogenous changes in equity values, house prices, real interest rates, and the exchange value of the dollar.",2022,1,0
"LBOs, and other forms of private equity investment, may force management to implement strategic changes rapidly to restore the firmâ€™s return on equity and boost share prices, in part by increasing financial leverage.",1998,2,1
"Although inflation is ultimately a monetary phenomenon, it seems natural to expect, as others have argued, that these developments would have exerted some downward pressure on inflation in the United States.",2006,0,0
"Nonetheless, employment is still 9.5 million below its pre-pandemic level for the economy as a whole.",1999,0,0
"For all these conceptual uncertainties and measurement problems, a specific numerical inflation target would represent an unhelpful and false precision.",2000,2,2
Another factor that has contributed to the swing toward current-account surplus among the non-industrialized nations in the past few years is the sharp rise in oil prices.,2006,1,1
Our goal of price stability was achieved by most analysts' definition by mid-2003.,2002,0,2
Funding of our current account deficit likely will become more difficult when home bias approaches its practical minimum.,2021,1,2
"To provide some evidence for this assertion, as well as some reasons for it, I draw your attention to a speech that Chairman Greenspan made earlier this year, entitled ""Risk and Uncertainty in Monetary Policy"" (Greenspan, 2004).",2003,2,2
An extreme version of this view is that bubbles probably do not exist--that rational market processes always price assets at their fundamental value.,2004,2,2
"In the textbook world of Mundell-Fleming, unanticipated monetary ease leads to lower interest rates, a drop in the home currency's value, and a stimulus to net exports.",2020,0,0
The presidents' reports often include anecdotal updates from businesses or other sources to provide real-time information on regional economic activity.,2022,2,2
"Even so, the growth rate of the ECI did not return to the levels experienced before 2008.",2003,2,2
Many of our critics tend to focus only on the inflation aspect of our mandate and ignore the employment leg of our mandate.,2021,0,2
"A considerable literature suggests that successful monetary policies should stabilize, or ""anchor,"" inflation expectations so as to prevent them from becoming a source of instability in their own right (Goodfriend, 1993; Evans and Honkapohja, 2003).",1997,1,0
"This outcome would be entirely consistent with the new framework the Federal Reserve unanimously adopted in August 2020 and began to implement at our September 2020 Federal Open Market Committee (FOMC) meeting.2 Recent FOMC Decisions and the New Monetary Policy Framework At FOMC meetings convened since the new framework was announced last August, the Committee made important changes to our policy statement that upgraded our forward guidance about the future path of the federal funds rate and asset purchases to bring it in line with our new framework.",2006,2,2
"Thus, knowing where productivity growth is headed is, in many respects, equivalent to foreseeing our economic destinies.",2003,2,2
"""4 Importantly, the level of uncertainty around the paths for inflation and employment are higher than normal as we navigate the unprecedented reopening of the world economy.",2007,2,1
"But low rates are not solely or even primarily a result of the Federal Reserve's accommodative monetary policies; they are rooted in the market's expectations of low inflation and the weakness of the economic recovery, factors weighing on rates not just in the United States but throughout the advanced economies.7 Given low real rates and low inflation, expected nominal returns should be low across all asset classes.",1998,0,0
"In the simplest version of his model, Bill assumed that the central bank could choose to specify its monetary policy actions in terms of a particular level of a monetary aggregate or a particular value of a short-term nominal interest rate.",2021,2,2
"Inflation is a significant challenge for everyone, but it hits lower- and moderate-income people the hardest, since they spend a larger share of their incomes on necessities and often have less savings to fall back on.",2005,1,0
"With respect to inflation, the netting of the crosscurrents suggests a modest increase in inflation in 1998, albeit from a steadily downward-revised and very low rate in 1997.",2005,1,0
Experienced loan officers who are well acquainted with their markets can channel funds into the loans that are most likely to create wealth and growth in the local economy.,1996,2,2
"In 2019, sluggish growth abroad and global developments weighed on investment, exports, and manufacturing in the United States, although there are some indications that headwinds to global growth may be beginning to abate.",2022,0,2
"A number of commodity price indexes have indeed risen sharply over the past couple of years, including a large jump in the past several months.",2004,2,1
If the prices are wrong -- built on the base on an incorrect view of the economy or Federal Reserve intentions -- we will prove them wrong and provide an anchor for the market to adjust to.,2006,2,0
It is precisely because none of these preconditions hold that monetary policy is so difficult and principles are needed to guide its implementation.,1999,2,2
This information helps Committee members deduce how their own actions and statements are likely to affect asset prices and yields.,2003,2,2
"Putting It All Together I would now like to step back and consider the relative contributions to the trade deficit of each of the explanations I have discussed, as shown in figure 6.7 To the extent that the contributions of these shocks are reasonably well measured by the macroeconomic model simulations, the most important message I draw from them is that no single factor constitutes a dominant explanation of the deterioration in the U.S. current account balance.",2000,1,2
"In a traditional growth accounting setup, these effects would show up in multifactor productivity growth.",2021,2,2
"It is my pleasure to meet virtually with you today.1 I look forward to our conversation, but first, please allow me to offer a few remarks on the economic outlook, the Federal Reserve's monetary policy, and our new monetary policy framework.",1999,2,0
"I would like to address two aspects of the issue of underemployment of minorities: first, the implications of ignoring the potential that already exists and, second, the need to encourage young people to seek the types of education and training that will meet the demands of work in the twenty-first century.",2001,0,2
Market-based measures of inflation compensation have also picked up.,1999,1,2
"We said that we would ""aim to achieve inflation moderately above 2 percent for some time"" to ensure that it averages 2 percent over time and that inflation expectations stay anchored.",2003,0,0
"For the Monetary Policy Committee (MPC) at the Bank of England, they find heterogeneous views among voters, but no systematic differences based on whether the MPC member is an insider--that is part of the hierarchy at the Bank--or an outsider appointed for a short term just to the MPC; whether the person comes from an academic background; or whether that person has worked at the Treasury.",2020,2,2
"Longer-term inflation expectations have moved much less than actual inflation or near-term expectations, suggesting that households, businesses, and market participants also believe that current high inflation readings are likely to prove transitory and that, in any case, the Fed will keep inflation close to our 2 percent objective over time.12 5.",2005,1,1
Productivity and the equilibrium real interest rate.,2001,2,2
"Millions of new jobs have been created in the last few years; and unemployment, now at 4.3 percent, has been at or below 5 percent for over two years.",2017,1,0
"Nonetheless, the current account deficit continued to grow as a result of the surge in U.S. investment and productivity and the associated capital inflows seeking the higher U.S. rates of return.",2003,1,0
"U.S. monetary policy responded to these global ""headwinds,"" helping stave off actual contractions of U.S. activity.",2000,0,2
"With the economy at full employment and inflation far above target, we should signal that we are moving back to neutral at a fast pace based on the performance of the economy, and a 50-basis point hike would help do that.",2022,1,2
"In addition, coming to grips now with the outsized projected growth in entitlement spending in the early years of the next century could have a profound effect on current expectations of stability.",2000,1,2
"November 08, 2021 Flexible Average Inflation Targeting and Prospects for U.S. Monetary Policy Vice Chair Richard H. Clarida At the Symposium on Monetary Policy Frameworks, The Brookings Institution, Washington, D.C. (via webcast) Share Watch Live Outlooks and Outcomes for the U.S. Economy The U.S. economy in the second quarter of this year made the transition from economic recovery to economic expansion.1 Given the catastrophic collapse in U.S. economic activity in the first half of 2020 as a result of the global pandemic and the mitigation efforts put in place to contain it, few forecasters could have expectedâ€”or even dared to hopeâ€”in the spring of last year that the recovery in gross domestic product (GDP), from the sharpest decline in activity since the Great Depression, would be either so robust or as rapid.",2005,0,0
"The specific price-stability target of an inflation rate of 2 percent, as measured by the annual change in the price index for personal consumption expenditures, was announced as part of the Statement on Longer-Run Goals and Monetary Policy Strategy following the January 2012 Federal Open Market Committee (FOMC) meeting.",2001,2,0
"Our test for this step was making ""substantial further progress"" toward our employment and inflation goals.",1997,2,2
Such a jump could raise core inflation temporarily if it is passed through to other prices or if it contributes to increasing inflation expectations.,2004,1,1
"During much of the recovery, forecasters have been overly optimistic about growth but too pessimistic on job creation and the decline in the unemployment rate.",2017,2,0
"November 19, 2021 Perspectives on Global Monetary Policy Coordination, Cooperation, and Correlation Vice Chair Richard H. Clarida At the ""Macroeconomic Policy and Global Economic Recovery"" 2021 Asia Economic Policy Conference, sponsored by the Federal Reserve Bank of San Francisco Center for Pacific Basin Studies, San Francisco, California (via webcast) Share Watch Live In my remarks today, I would like to offer some perspectives on global monetary policy correlation and what it canâ€”and cannotâ€”reveal about the prevalence and value of global monetary policy coordination or, in the limit, binding global monetary cooperation.1 In both the Global Financial Crisis (GFC) and the Global Pandemic Collapse (GPC), major central banks around the world responded by cutting policy rates to, and then keeping them at, their effective lower bounds (ELBs); by increasing their balance sheets through ambitious and expansive large-scale asset purchase and lending programs; and by offering forward guidanceâ€”both Delphic and Odysseanâ€”on the stance of their future monetary policies.2 As these examples make clear, we certainly do observe that national monetary policies are often correlated, and such examples are not confined to recent experience.",2005,0,0
"Perhaps because those asset prices are important to spending, key macroeconomic indicators, such as the unemployment rate, exhibit a similar pattern.",2007,2,2
"Similarly, I don't think we yet fully understand the role of Year 2000 preparations in either the late 1990s investment boom or the acceleration in productivity.",2020,2,2
"This modal projection for the path of the unemployment rate is, according to the Atlanta Fed jobs calculator, consistent with a rebound in labor force participation to its estimated demographic trend and is also consistent with cumulative employment gains this year and next that, by the end of 2022, eliminate the 7 million ""employment gap"" relative to the previous cycle peak I mentioned earlier.5 As is the case for GDP growth and the unemployment rate, my projections for headline and core PCE (personal consumption expenditures) inflation are also similar to the paths of the SEP median of modal projections for these variables.",2006,2,2
"Indeed, stock prices did not collapse in 1929 but only began to plummet when the depth of the general economic decline became apparent.",2005,0,1
"To measure productivity and standards of living we need measures of output but, to measure output, we need to be able to define products clearly and in terms of units that do not change from one period to the next.",2003,2,2
"As the economy approached full employment, the Federal Open Market Committee (FOMC), the monetary policymaking arm of the Federal Reserve System, was faced with the classic problem of managing the mid-cycle slowdown--that is, of setting policy to help guide the economy toward sustainable growth without inflation.",2022,1,0
"Less uncertainty about future inflation could lower the risk premiums on nominal Treasury bonds, lowering the risk-free interest rate.",2005,0,0
"In the current decade, however, the standard deviation of inflation has been relatively stable in Brazil, at around 5 percent, and it has been declining in Mexico, where it is now around 2 percent.",2000,2,0
"Such second-round effects are likely to be quite limited as long as the rise in the relative price of energy does not lead to a rise in long-run inflation expectations, as has largely been the case in the recent period (figure 1).",2005,1,1
"Moreover, monetary policy actions addressed at a perceived bubble in one sector may have undesirable effects on other asset prices and the economy more generally.",2006,0,2
"To cite a recent study, Faust and Wright (2007) show that real-time staff forecasts of inflation reliably outperform statistical benchmarks at all horizons and that this advantage is not solely the result of the staff's expertise at estimating near-term inflation rates.",2021,2,2
"However, we have also found that excluding volatile food and energy prices generally gives a better sense of underlying inflation pressures that are likely to persist and dominate total inflation over time.",2006,2,2
"Lessons from Past Productivity Booms First, many of the technological innovations associated with past productivity booms were general purpose technologies (GPTs) with widespread applicability.",2005,2,2
An important element in interpreting financial market prices is the identification of the risk premiums they contain.,2004,2,2
"Conclusion To sum up, none of us, obviously, can see the future, and instead we shall have to monitor incoming data closely for evidence of any shifts in recent productivity trends.",2007,2,2
Mishkin and Jonas (forthcoming) describe the experiences of the three transition economies with inflation targets.,2020,2,2
The Federal Reserve and ECB Framework Reviews The monetary policy framework reviews conducted by the Federal Reserve and the ECB provide another example of monetary policy correlation.,2007,2,2
"In the real world, there are two reasons why central bankers still prize credibility, even if it cannot be shown to reduce the costs of disinflation.",2021,0,0
Comparing the Theoretical Prediction to Recent Experience The swing from budget deficit to surplus has been much more dramatic than was expected when the fiscal year 1994 budget was adopted.,2007,2,2
"On the other hand, the fact that productivity growth has remained solid in recent years increases confidence that a larger fraction of those productivity gains reflects longer-term developments and a smaller fraction reflects cyclical factors.",2017,0,0
The combination of a commitment to condition liftoff on the sustained achievement of our employment and inflation objectives with yield curve caps targeted at the same horizon has the potential to work well in many circumstances.,2005,2,2
"Without the accompanying boost to productivity, our progress toward price stability might well have been marked by the social pressures that arose in many previous episodes of disinflation both here and abroad.",2022,0,2
"However, in the past two decades, what constitutes money has been obscured by the introduction of technologies that have facilitated the proliferation of financial products and have altered the empirical relationship between economic activity and what we define as money, and in doing so has inhibited the keying of monetary policy to the control of the measured money stock.1 Another example of ongoing structural change relates to innovations in mortgage finance.",2005,2,2
"Additionally, can one make any other generalizations concerning recessions that follow asset-price booms and busts and how they differ from other recessions?",2001,2,0
"Required down payments, usually about half of the home's purchase price, excluded many households from the market.",2020,2,2
"""2 One useful insight into how actual inflation may affect expectations about its future path is based in the concept of ""rational inattention.",2007,2,2
"For example, in the mid-1970s, just when the FOMC began to specify money growth targets, econometric estimates of M1 money demand relationships began to break down, predicting faster money growth than was actually observed.",1997,2,2
"In contrast, the past few cycles did not see this kind of behavior, and in each case, financial imbalances, rather than goods and services inflation, were notably elevated at the onset of the downturn.",2007,1,2
"Notably, if people feel sure that inflation will remain well controlled, they will be more restrained in their wage-setting and pricing behavior, which (in something of a virtuous circle) makes it easier for the Federal Reserve to confirm their expectations by keeping inflation low.",2003,1,0
"If so, GDP growth this calendar year could be the fastest since 1983.",2006,1,2
Developments during the Second Period: 1998-2007 Research during the past ten years has been very fruitful in expanding the profession's understanding of the implications of uncertainty for the design and conduct of monetary policy.,1999,2,0
"When governments resort to printing money to finance their spending, inflation rises and nominal assets lose their value.",2007,2,1
"As students of economics, you may already know that the Federal Reserve conducts monetary policy to support a strong and stable economy in the United States.",2022,2,0
"The resulting uncertainty makes it difficult to predict the future path of activity, unemployment, and inflation.",2020,2,2
"In my baseline view, while I do believe it will likely take some time for economic activity and the labor market to fully recover from the pandemic shock, I do project right now that the economy will begin to grow and that the unemployment rate will begin to decline starting in the second half of this year.",1999,0,0
"While deflation appears to have eased in Japan recently, it is difficult to know how much of the improvement is due to monetary policy, and, of the part due to monetary policy, how much is due to the zero-interest-rate policy and how much to quantitative easing.",2019,0,0
"Moreover, the variance of GDP growth markedly lessened as inflation tumbled from its double-digit high in the early 1980s.",2006,2,0
We might look to the historical experience with oil price shocks in the 1970sâ€”not a happy story.,2021,2,2
"Business Caution As I discussed earlier, regression analysis suggests that the robust growth in profits and the comparatively modest recovery in capital expenditures leaves a good part of the extraordinary cash buildup unexplained.",2000,2,2
Financial conditions continue to pose a downside risk to the outlook for growth.,2006,0,2
I should note that growth itself does not cause inflation.,2022,2,2
"Furthermore, policymakers hoped that additional tools at their disposal--so-called incomes policies enforced by “jawboning,” guideposts, and price and wage controls--were ready to combat and control any resulting upcreep in inflation with minimal macroeconomic cost.",1998,1,2
"The prices of their exports are lower than they would be if market forces were given greater scope in foreign exchange markets, and they are supplying more goods and services to the rest of the world than they themselves are demanding.",2022,0,0
That central bank independence promotes lower inflation in developed countries is well-established by the economic literature.,2002,2,0
"A particular phenomenon that touches on all these issues is the movement of asset prices, especially the prices of equities and residential real estate.",2004,2,2
"So unless productivity accelerates further, its disinflationary effect should continue to erode for a time.",2022,0,2
"Central banks have adopted price stability as a key long-term objective, and they have become more transparent and systematic in their operations.",1997,1,2
The Committee took these actions to provide a somewhat more accommodative policy in response to muted inflation pressures and the risks to the outlook I mentioned earlier.,2005,0,2
Here's a wonderful game: Assume that the ECB governing council or the Bank of England's Monetary Policy Committee replaced the Federal Open Market Committee and made monetary policy in the United States--or vice versa.,1999,2,2
"The bulk of the variation comes from what finance academics call ""changes in discount rates,"" which is a fancy way of saying the non-fundamental stuff that we don't understand very well--and which can include changes in either investor sentiment or risk aversion, price movements due to forced selling by either levered investors or convexity hedgers, and a variety of other effects that fall under the broad heading of internal market dynamics.",2021,2,1
This change has led many governments to be more willing to adopt institutional changes to improve central bank governance that have bolstered central bank credibility for maintaining low inflation.,2003,1,0
