sentence,year,label,pred_label
"While liquid deposits continued to grow slowly, heightened demand for safety and liquidity appeared to boost holdings of retail money market mutual funds.",2002,1,1
"Consistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability.",1996,0,2
"Financial conditions affecting emerging market economies continued to improve for a time after the Committee eased monetary policy at its November 17 meeting, but that trend was subsequently reversed after Brazil's legislature decided to reject a key fiscal reform measure.",2014,0,0
"Even after adjusting for the effects of strikes on reported payrolls, the employment report for August showed weak job gains.",2004,0,2
"For 1998, the Committee agreed on a tentative basis to set the same ranges as in 1997 for growth of the monetary aggregates and debt, measured from the fourth quarter of 1997 to the fourth quarter of 1998.",2002,2,2
"In view of the most recent information on the economy, members agreed that it was appropriate for the post-meeting statement to characterize economic growth as apparently continuing to moderate.",2008,2,2
"A couple of participants pointed to the decline in credit spreads to relatively low levels by historical standards; one of these participants noted the risk of either a sharp rise in spreads, which could have negative repercussions for aggregate demand, or a continuation of the decline in spreads, which could undermine financial stability over time.",2011,0,0
"Even so, in the absence of major overhangs in inventories of business equipment and consumer durables, and given favorable conditions in financial markets, members believed that a resumption of moderate, sustainable growth after a relatively brief period of weakness was the most likely outlook for the economy.",2004,2,2
Several participants noted the increase in agricultural crop prices over 2020 and the associated improvement in farm revenues.,2017,2,1
"Credit conditions in the commercial real estate (CRE) sector continued to ease, and growth in CRE loans at banks stayed solid.",2016,1,0
"The faster pace of real GDP growth was expected to be supported by an easing in the restraint from changes in fiscal policy, increases in consumer and business confidence, further improvements in credit availability and financial conditions, and a pickup in the rate of foreign economic growth.",2021,1,0
"Moreover, if, as some members thought likely, productivity growth slowed as employment picked up, the result could be reductions in slack accompanied by higher unit labor costs and associated pressures on prices.",2019,1,0
"Members referred, however, to a number of favorable factors that should continue to support at least moderate further growth in business investment, including the attractive pricing of and ongoing rapid technological improvements in computer and communications equipment and the wide availability of equity and debt financing on favorable terms to business firms.",1997,2,0
"In particular, participants judged that communicating the Committee's expectation that short-term interest rates were likely to stay exceptionally low for some time could be useful because it could lead to pricing of longer-term interest rates consistent with the path of monetary policy that policymakers saw as most likely.",2003,0,0
"The lagged effects of the earlier rise in the foreign exchange value of the dollar were expected to place continuing, though diminishing, restraint on the demand for U. S. exports for some period ahead and to lead to further substitution of imports for domestic products.",2008,0,0
"Participants judged that an appropriate firming of the stance of monetary policy, along with an eventual waning of supply–demand imbalances, would help to keep longer-term inflation expectations anchored and bring inflation down over time to levels consistent with the Committee's 2 percent longer-run goal.",2011,1,0
"The staff continued to view the uncertainty around its projections for real GDP growth, the unemployment rate, and inflation as generally similar to the average of the past 20 years.",1998,2,2
The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,1998,2,2
"as before, core inflation was projected to be quite subdued at rates below last year's pace.",2008,2,0
"Although the near-term economic outlook is weak, the Committee anticipates that policy actions to stabilize financial markets and institutions, together with fiscal and monetary stimulus, will contribute to a gradual resumption of sustainable economic growth.",2018,0,2
Members agreed that they would continue to closely monitor inflation indicators and global economic and financial developments.,1998,2,2
"Consumer price inflation, as measured by the 12-month percentage change in the price index for personal consumption expenditures (PCE), was below 2 percent in July.",2012,0,0
"These included a decline in the cost of business capital, a recent rise in orders and backlogs of nondefense capital goods, persisting gains in productivity that undoubtedly pointed to growing profit opportunities, progress in strengthening business balance sheets, and reduced capital overhangs.",2020,1,0
"Many noted that the slowdown could be a temporary aberration and that other labor market indicators--such as new claims for unemployment insurance, the rate of job openings, and readings on consumers' perceptions of the labor market--remained positive.",2013,2,0
The period of sub-par expansion was expected to foster an appreciable easing of pressures on resources and some moderation in core price inflation.,2013,0,1
"The staff expected the 12-month change in PCE prices to gradually move down in coming months, reflecting, importantly, the fading of base effects along with smaller expected monthly price increases,",1998,2,1
They also noted that even with this additional firming the risks were still weighted mainly in the direction of rising inflationary pressures.,2017,1,1
"Nonfarm payroll employment increased sharply further in January and February, and the civilian unemployment rate, at 4.",2010,1,0
"In light of asset market developments over the intermeeting period, which in large part appeared to reflect heightened expectations among investors that the Federal Reserve would undertake additional purchases of longer-term securities, the November forecast was conditioned on lower long-term interest rates, higher stock prices, and a lower foreign exchange value of the dollar than was the staff's previous forecast.",2004,0,0
"Near-term risks to the economic outlook appear roughly balanced, but the Committee is monitoring inflation developments closely.",2006,2,2
Real outlays for office and computing equipment continued to grow rapidly as prices of personal computers and networking equipment remained on a steep downtrend.,2008,2,1
"In furtherance of these objectives, the Committee at its meeting in July reaffirmed the ranges it had established in January for growth of M2 and M3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1995 to the fourth quarter of 1996.",2017,2,2
"Members cited greater, albeit still occasional, indications of heightened worker demands in labor negotiations that likely were encouraged in part by ample job opportunities.",2009,1,2
"M2 growth dropped in the second quarter and remained modest in July, consistent with moderating growth of nominal income and rising opportunity cost.",2008,1,0
"In furtherance of these objectives, the Committee at this meeting established ranges for growth of M2 and M3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1998 to the fourth quarter of 1999.",2017,2,2
"While favorable financing would help to sustain the housing sector, members anticipated that any further impetus to growth from that sector was likely to be limited.",2002,2,2
"Looking to the future, however, the members generally agreed that the risks were in the direction of a heightening in inflation pressures despite their belief that growth in overall demand now seemed to have declined to a more sustainable pace and probably would continue to expand for a time at a rate below that of the economy's output potential.",2004,1,0
"So far this year, payroll employment had expanded at a faster pace than last year and the unemployment rate had declined further, although it remained elevated.",2018,2,0
"Looking ahead, reports from retailer contacts were somewhat mixed; many anticipated relatively depressed holiday sales and where possible were making efforts to limit buildups of holiday merchandise, while other retailers were confident that sales would be reasonably well maintained, albeit generally somewhat below levels or growth rates experienced in previous holiday seasons.",2019,2,1
"Housing demand and consumer spending firmed toward the end of the year, but capital spending remained quite weak in an environment of substantial business uncertainty and pessimism.",2020,0,2
"Several participants noted ongoing challenges in the agricultural sector, including those associated with increased trade uncertainty, weak export demand, and the effects of wet weather and severe flooding.",2017,2,0
"Future policy adjustments would depend on the evolution of the outlook for both inflation and economic growth, as implied by incoming information.",2016,2,2
"However, core inflation had been subdued in recent months and longer-run inflation expectations remained contained.",1998,0,0
"Labor markets appeared to be stabilizing as private nonfarm payrolls grew in September for the first time since January, and employment losses in July and August turned out to be smaller than data initially had indicated.",2022,2,2
"In conjunction with the FOMC meeting in April, all meeting participants (Federal Reserve Board members and Reserve Bank presidents) provided annual projections for economic growth, the unemployment rate, and inflation for the period 2008 through 2010.",2011,2,2
"The staff viewed the uncertainty around its December projections for real GDP growth, the unemployment rate, and inflation as similar to the average of the past 20 years.",1997,2,2
Nonfarm payroll employment rose substantially further in October.,2010,1,2
"On the other hand, if recent productivity gains were to be sustained, as some business contacts indicated they would be, potential output currently could be higher than standard measures suggested, and the high level of the unemployment rate could be a more accurate indication of slack in resource utilization than usual measures of the output gap.",2001,0,0
"In their discussion of developments in asset markets, the participants' comments focused on two related issues: the low level of long-term interest rates and the continued run-up in home prices.",2021,1,0
"and that given the downside risks to economic growth, an early exit could unnecessarily damp the ongoing economic recovery.",2008,0,2
They also agreed that the war and related events were creating additional upward pressure on inflation and were weighing on global economic activity.,2017,1,1
"Nonetheless, the potential for significant further weakening in housing activity and home prices represented a downside risk to the economic outlook.",2021,0,2
"With underlying inflation expected to be relatively low, the Committee believes that policy accommodation can be removed at a pace that is likely to be measured.",2003,1,0
"Moreover, most members saw substantial downside risks to the economic outlook and judged that a rate reduction at this meeting would provide valuable additional insurance against an unexpectedly severe weakening in economic activity.",2011,0,2
"Nonetheless, considerable uncertainty surrounded expectations of rising inflation.",2014,2,1
"The vote encompassed approval of the paragraph below for inclusion in the press statement to be released shortly after the meeting: ""The Committee perceives the upside and downside risks to the attainment of both sustainable growth and price stability for the next few quarters are roughly equal.",2012,2,0
"Indeed, consumer expenditures appeared to have been expanding moderately over the previous few months, buoyed by increases in employment, personal income, and household wealth.",2022,2,1
They also agreed that the inflation situation seemed to have improved slightly and judged that it was no longer appropriate to indicate that a sustained moderation in inflation pressures had yet to be shown.,2007,2,1
"The drop in the unemployment rate over the past year, while welcome and significant, could overstate the degree of improvement in labor market conditions, in part because of the decline in the labor force participation rate.",2011,2,0
"The staff's near-term forecast for inflation was revised up a little, as recent data showed somewhat faster-than-anticipated increases that were judged to be only partly transitory.",2005,1,1
"In the context of this discussion, many participants commented that their view of potential output growth was somewhat more optimistic than that of the staff.",1996,1,2
"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: ""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.",2009,1,0
"Several participants observed that the trimmed mean measure of PCE price inflation constructed by the Federal Reserve Bank of Dallas had stayed near 2 percent recently, underscoring the view that the recent low readings on inflation will prove transitory.",2017,2,0
"Nonetheless, the reported rise in employment of temporary workers in recent months could presage a broader increase in job growth and thus was a welcome development.",2021,1,0
"While participants generally felt that the pace of underlying productivity growth remained robust, careful attention would need to be paid to developments regarding unit labor costs and profit margins.",2004,2,2
"Participants expected that, with further gradual increases in the federal funds rate, economic activity would expand at a solid rate during the remainder of this year and a moderate pace in the medium term, and that labor market conditions would remain strong.",2008,1,1
The latter could well be augmented by sharply rising medical costs and by attempts to protect the purchasing power of wages from the erosion caused by the rise in energy prices.,2010,1,1
"In the residential real estate sector, home sales and construction had increased from very low levels, and house prices appeared to be stabilizing.",2009,2,0
"Moreover, not all measures of core inflation had accelerated",2011,2,2
The staff's forecast for inflation was basically unchanged from the projection prepared for the previous FOMC meeting.,2021,2,2
"Although readings on core inflation had improved modestly since the spring, nearly all participants viewed core inflation as uncomfortably high and stressed the importance of further moderation.",2000,1,1
"Members agreed that the Federal Reserve was committed to using its full range of tools to support the U. S. economy in this challenging time, thereby promoting its maximum-employment and price-stability goals.",2003,0,2
"In light of these uncertainties as well as continued evidence of muted inflation pressures, participants generally agreed that a patient approach to determining future adjustments to the target range for the federal funds rate remained appropriate.",2003,2,2
"These participants stated that, in such circumstances, a major challenge facing policymakers—especially in the presence of the effective lower bound on the federal funds rate—was to maintain a policy stance sufficiently accommodative to keep average inflation at 2 percent and thereby bolster the credibility of the Committee's new policy framework, facilitating the achievement of both maximum employment and price stability.",2007,0,0
Most survey-based measures of longer-term inflation expectations had been little changed in recent months.,2005,2,2
"There were more reports that rising wages and benefits and increasing costs of nonlabor inputs could no longer be fully offset by improvements in productivity, and more business firms appeared to be attempting or considering increases in their selling prices to maintain or improve their profit margins.",2020,1,0
"In discussing the effect of labor market conditions on inflation, a number of participants expressed skepticism about recent studies suggesting that long-term unemployment provides less downward pressure on wage and price inflation than short-term unemployment does.",2001,2,0
"While these developments were positive, participants noted several factors that likely would continue to restrain the expansion in economic activity.",2006,0,2
Participants anticipated that inflation would continue to gradually rise as resource utilization tightened further and as wage pressures became more apparent,2003,1,0
"Indeed, the proposed reduction in the nominal federal funds rate would about offset the apparent increase in the real federal funds rate stemming from a recent decline in inflation.",2016,0,0
The nominal deficit on U. S. trade in goods and services widened substantially in the second quarter.,2016,1,2
"remained below the Committee's 2 percent longer-run objective, partly reflecting earlier declines in energy prices and in prices of non-energy imports.",2016,0,0
such developments underlined persisting uncertainties about behavior in labor markets and the level and growth of the economy's sustainable potential.,2021,2,2
Several members noted the benefits of accumulating further information that could help clarify the contours of the outlook for economic activity and inflation as well as the need for further policy action.,2018,2,2
Staff Economic Outlook The projection for U. S. economic activity prepared by the staff for the April–May FOMC meeting was revised up on net.,2001,1,2
"The Committee also noted in March that although output had continued to expand at a solid pace, new hiring had lagged, and increases in core consumer prices were muted and expected to remain low.",2016,0,0
"This assessment will take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments.",2015,2,2
"Committee Policy Action In their discussion of monetary policy for the period ahead, Committee members agreed that the stance of monetary policy should not be changed at this meeting.",2007,2,2
"In contrast, the dollar appreciated against the AFE currencies, reflecting continued divergence in monetary policy expectations for the United States and AFEs as well as political uncertainty in Europe.",2018,0,2
Recent data on consumer prices and unit labor costs led the staff to revise down slightly its projection for core PCE price inflation for 2010 and 2011,2008,2,2
"On balance, core consumer price inflation was projected to remain subdued and quite possibly edge lower.",2005,0,0
Participants observed that both overall inflation and inflation for items other than food and energy remained near 2 percent on a 12-month basis.,1997,2,2
"Although the required amount of cumulative tightening may have increased, members noted that an accelerated pace of policy tightening did not appear necessary at this time, as a degree of economic slack apparently remained, productivity growth would probably continue to damp increases in unit labor costs and prices, and inflation would most likely continue to be contained.",2018,2,1
"The prospect of additional fiscal stimulus likely contributed to a steeper U. S. Treasury yield curve, increased inflation compensation, and broad dollar depreciation.",2012,1,1
"Moreover, the staff still judged that the risks to the forecast for real GDP growth were tilted to the downside, with a corresponding skew to the upside for the unemployment rate.",2002,0,2
Risk sentiment abroad fluctuated over the intermeeting period as market participants weighed increasing coronavirus cases in a number of countries against improving economic data releases and ongoing fiscal and monetary policy support.,2010,2,0
"Nonetheless, with rising productivity and moderate wage gains likely continuing to help hold down unit labor costs, the outlook for subdued inflation remained promising, especially for the nearer term.",1996,0,0
"Much of the current spending for equipment and software reportedly represented replacement demand largely associated with the short useful lives of various types of equipment, and there appeared to be little spending that would entail capital deepening.",2006,2,2
"Several participants raised concerns regarding the longer-run effects of the pandemic, including how it could lead to a restructuring in some sectors of the economy that could slow employment growth or could accelerate technological disruption that was likely limiting the pricing power of firms.",2014,0,0
"However, economic activity continued to be depressed in areas affected by the downturn in the energy sector and falling agricultural commodity prices, al­though several participants noted that the recent firming in crude oil prices had led to a modest increase in drilling activity.",1998,2,0
"Inflation compensation for 2007 declined modestly, perhaps reflecting the further drop in spot energy prices, but was largely unchanged at longer maturities.",2004,2,0
"Housing starts and the demand for new homes had declined further, house prices in many parts of the country were falling faster than they had towards the end of 2007, and inventories of unsold homes remained quite elevated.",1996,0,0
"Weekly data for March, however, indicated that gasoline prices rose sharply.",2009,1,2
"At the conclusion of this discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: The information reviewed at this meeting suggests that the expansion in economic activity is still robust.",1999,2,0
"This assessment will take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments.",2015,2,2
"As long as the Federal Reserve is required to set and report ranges for money and debt growth, it should update them as appropriate.",2013,2,2
"The ongoing public health crisis will weigh heavily on economic activity, employment, and inflation in the near term, and poses considerable risks to the economic outlook over the medium term.",2016,0,2
"With the boost from these factors fading, real GDP growth was projected to step down noticeably in 2023 and to be roughly equal to potential output growth in 2023 and 2024.",2007,2,2
"However, it was noted that the Committee had in place tools that would enable it to remove policy accommodation quickly if necessary to avoid an undesirable increase in inflation.",2006,1,0
"In the Committee's discussion of possible adjustments to policy during the intermeeting period, members agreed that the retention of an asymmetric directive toward tightening was consistent with their view that the risks remained biased toward higher inflation.",2022,1,0
"Moreover, if declines in house prices were to damp consumption, that could feed back on employment and income, exerting additional restraint on the demand for housing.",2003,0,0
"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the SOMA in accordance with the following domestic policy directive: ""Consistent with its statutory mandate, the Federal Open Market Committee seeks monetary and financial conditions that will foster maximum employment and price stability.",2016,0,0
Consumer price inflation was being held down by weaker demand and significantly lower oil prices.,2012,0,0
Both of these views would suggest a lower level of potential output and thus reduced scope for combating unemployment with additional monetary policy stimulus.,2011,0,0
"A surge in nonfarm business inventory investment accounted for a substantial portion of the acceleration in output in the first quarter, and an anticipated moderation in the accumulation of inventories was an important element in forecasts of greatly reduced economic growth in the current quarter.",2003,0,1
"These participants stated that, in such circumstances, a major challenge facing policymakers—especially in the presence of the effective lower bound on the federal funds rate—was to maintain a policy stance sufficiently accommodative to keep average inflation at 2 percent and thereby bolster the credibility of the Committee's new policy framework, facilitating the achievement of both maximum employment and price stability.",2007,0,0
"as a result, headline PCE price inflation was expected to substantially exceed core PCE price inflation in 2008.",2017,2,2
"Given the substantial uncertainty still attached to projections of money growth consistent with the Committee's basic objectives for monetary policy, the members agreed that there was no firm basis for changing the tentative ranges set in July 1996.",2010,2,2
"The members viewed the outlook for core price inflation as still quite benign, largely reflecting the ample availability of labor and other producer resources to accommodate rising economic activity and the favorable prospects for further robust growth in productivity.",2012,2,0
"The nominal deficit on U. S. trade in goods and services widened substantially in July, reflecting both a decline in exports and a rise in imports.",2016,1,0
Indicators of longer-term inflation expectations were little changed on balance.,2014,2,2
This evaluation assumed continued sluggish growth in final demand during the period immediately ahead.,2004,2,2
"Still, core consumer price indices remained relatively damped and had risen only a little over the last year, especially when measured by the PCE chain-price index, and that suggested underlying price pressures remained largely contained.",2001,2,1
Participants' forecasts for economic growth for 2012 and 2013 were largely unchanged from their January projections and continued to indicate expectations that the recovery will strengthen somewhat over time.,1999,2,2
"Although participants had revised downward their projections for growth since their previous forecasts in June, they continued to anticipate that economic growth would pick up and the unemployment rate would decline gradually through 2014.",2000,2,0
The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.,2002,2,2
"While anecdotal reports suggested that softening was confined to only a few areas, the delayed effects of the drop in stock market prices and forecasts of slower employment and income growth suggested some moderation in housing activity at some point.",2017,0,0
"Participants generally agreed that the drag on U. S. economic activity from the appreciation of the dollar since the summer of 2014 and the slowdown in foreign economic growth, particularly in emerging market economies, was likely to continue to depress U. S. net exports for some time.",2008,0,0
"In connection with the risks associated with an early start to policy normalization, many participants observed that a premature increase in rates might damp the apparent solid recovery in real activity and labor market conditions, undermining progress toward the Committee's objectives of maximum employment and 2 percent inflation.",2011,2,1
Longer-term inflation expectations have remained stable.,2019,2,0
"While a preemptive tightening move might be warranted in the not-too-distant future to help contain inflationary pressures in the economy, these members believed that a symmetrical directive would best convey the message that no tightening action was contemplated for the weeks immediately ahead.",2017,1,0
"In the Committee's discussion of current and prospective economic developments, members referred to the widespread statistical and anecdotal evidence that the surprising strength in economic activity over the closing months of 1996 was persisting in 1997.",1997,1,1
"The Committee also noted that output had continued to expand at a solid pace, new hiring had appeared to pick up, and although incoming data on inflation showed that it had moved somewhat higher, longer-term inflation expectations had remained well contained.",2016,1,1
"Nevertheless, the staff continued to forecast that real GDP growth would pick up only gradually in 2012 and 2013, supported by accommodative monetary policy, easing credit conditions, and improvements in consumer and business sentiment.",2014,0,0
"Participants discussed the open market operations that the Federal Reserve had undertaken since September to implement monetary policy, as well as forthcoming operational measures.",1998,2,2
"In any event, it was clear that forecasts in recent years typically had overstated the rise in inflation, and a great deal of uncertainty surrounded the extent to which productivity gains and other factors, some unspecified, might continue to hold down inflation in a period of robust economic growth and relatively tight labor markets.",2011,2,0
"Moreover, survey data on labor market attitudes of both consumers and businesses had not signaled a significant deterioration in employment prospects.",2011,2,2
"Nonetheless, participants viewed the housing situation and its potential further effect on employment, income, and wealth as one of the major sources of downside risk to the economic outlook.",2019,0,2
the recent increase in crude oil and gasoline prices would push up inflation temporarily.,2004,1,1
Members agreed to continue to monitor inflation developments closely.,1998,2,2
Factors pointing to potentially higher inflation included increased pressures on food prices stemming from disappointing harvests in some areas and relatively low grain supplies.,2014,1,0
"Measures of longer-term inflation expectations edged up in early January, but remained lower than they had been in all but the last few weeks of 2008.",2006,1,0
"While overall employment conditions, the buildup of household net worth, and access to financing would bolster consumer expendi- tures, members also cited a number of limiting factors.",2004,2,2
Sub-par expansion over the next few quarters was expected to foster an appreciable further easing of pressures on resources and some moderation in core consumer price inflation.,2002,0,1
"The recent depreciation of the dollar, while perhaps putting some upward pressure on prices, would damp the deterioration in net U. S. exports.",2011,1,1
"Many of them expected that inflation was likely to rise gradually over the medium term, as resource slack diminished and inflation expectations remained stable.",2002,2,0
survey-based measures of longer-term inflation expectations have remained stable.,2020,2,0
"The median expectation for inflation over the next 5 to 10 years from the Michigan survey edged down in October to a new historical low,",2010,0,0
"Still, most members projected that over the next couple of years, the unemployment rate would remain quite elevated and the level of inflation would remain below rates consistent over the longer run with the Federal Reserve's objectives.",2002,0,0
The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,1998,2,2
"Consistent with the view that recent lower inflation readings could be temporary, a number of participants mentioned the trimmed mean measure of PCE price inflation, produced by the Federal Reserve Bank of Dallas, which removes the influence of unusually large changes in the prices of individual items in either direction; these participants observed that the trimmed mean measure had been stable at or close to 2 percent over recent months.",1996,2,0
"Rather, members agreed that inflation was likely to moderate in coming quarters,",2005,1,2
"Employment continued to expand unevenly,",2005,2,1
"with domestic spending strong, members were becoming more concerned that those developments might not exert enough restraint on aggregate demand to slow the expansion to a sustainable pace in line with the growth of the economy's potential.",2016,0,0
"However, as had been the case for many years, the members remained concerned that forecasts of money growth were still subject to a wide range of error in terms of the anticipated relationships between money growth and aggregate economic performance.",1998,2,2
"With regard to the outlook for inflation, members gave considerable attention to the somewhat faster increases in broad price measures over the past year,",2015,1,1
"The behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.",2020,2,2
"Over the intermeeting period, yields on short- and intermediate-term nominal Treasury securities fell, while yields on inflation-indexed Treasury securities of comparable maturity increased somewhat, pushing inflation compensation considerably lower at those horizons.",2019,0,0
"Going forward, consumer outlays were expected to be supported by further advances in employment and income.",2010,1,2
"While recognizing the improvement in a number of indicators of economic activity and labor market conditions since the fall, many members indicated that further improvement in the outlook for the labor market would be required before it would be appropriate to slow the pace of asset purchases.",2004,0,0
"Broad equity price indexes decreased slightly, on net, as substantial early gains arising from investors' improved perceptions about the inflation outlook and better-than-feared second-quarter earnings were more than offset by later losses arising from expectations that the Committee would follow a more restrictive policy than previously expected.",2011,1,0
Participants generally expected that household demand would gradually strengthen over coming quarters in response to the rise in household wealth from the substantial increase in equity prices that had occurred over the intermeeting period as well as the support for income provided by fiscal policy.,2011,1,0
"Inflation had been subdued of late,",2004,0,0
The staff viewed the extent of uncertainty around its June projections for real GDP growth and the unemployment rate as roughly in line with the average over the past 20 years.,1997,2,2
"It was noted, however, that increases in compensation that exceeded productivity gains might be absorbed to some extent by a narrowing of firms’ high profit margins.",2021,1,1
Many participants noted that they expected household spending to be a primary contributor to economic growth going forward.,2002,2,2
"Survey-based measures of longer-term inflation expectations remained stable,",2000,2,0
"In contrast, M3 growth slowed considerably in April after a robust March advance.",2018,2,1
"and special factors, including liquidity risk premiums, that might be influencing the pricing of Treasury Inflation-Protected Securities and inflation derivatives.",2009,2,2
"Staff Economic Outlook In the economic forecast prepared by the staff for the March FOMC meeting, real GDP growth was revised down somewhat in the near term, largely reflecting the federal spending sequestration that went into effect on March 1 and the resulting drag from reduced government purchases.",2012,0,1
But equity prices were only holding their own after a substantial decline earlier and the dollar had appreciated.,2000,0,0
Although the unemployment rate edged up to 5.,2017,0,2
"Although productivity growth had slowed from the extraordinarily rapid pace that prevailed earlier in the expansion, data for the fourth quarter of 2004, as well as preliminary indications for the first quarter of this year, suggested that gains from efficiency remained substantial.",2000,2,0
"Al­though core inflation and the 12-month trimmed mean PCE inflation rate calculated by the Federal Reserve Bank of Dallas remained a little below 2 percent, many participants anticipated that high levels of resource utilization and stable inflation expectations would keep overall inflation near 2 percent over the medium term.",2017,2,0
Weaker demand and significantly lower oil prices are holding down consumer price inflation.,2015,0,0
"In light of the current shortfall of inflation from 2 percent, the Committee will carefully monitor actual and expected progress toward its inflation goal.",2004,2,0
"He thought future developments were equally likely to warrant an action in either direction, and he did not think the Committee should take a step that probably would cause expectations of further easing to become embedded in market interest rates.",2019,2,0
"forecasts of more moderate growth in aggregate demand at a pace around potential output had substantially reduced the odds on rising inflation, the risks still were pointed in that direction on balance.",2014,2,0
"With the boost from these factors fading, real GDP growth was projected to step down noticeably in 2023 and to be roughly equal to potential output growth in 2023 and 2024.",2007,0,2
"The possibility that longer-term inflation expectations may have edged down was roughly counterbalanced by the risks that somewhat firmer inflation this year could be more persistent than expected, particularly in an economy that was projected to continue operating above its long-run potential.",2012,1,2
"Indeed, in the interest of fostering a continuation of sustainable growth of the economy, it would be desirable to tighten before any sign of actual higher inflation were to become evident.",2022,1,0
"Despite further declines in vacancy rates and rising real estate prices, business spending on nonresidential construction also seemed to have been lackluster, with such activity not having changed much since last summer.",1999,2,0
"One participant, however, objected that purchases of MBS, when compared to purchases of longer-term Treasury securities, would likely result in higher interest rates for many borrowers in other sectors.",2019,1,1
"However, some participants noted that the recent rise in the prices of oil and other commodities, as well as increases in import prices stemming from the decline in the foreign exchange value of the dollar, could boost inflation pressures.",2008,1,0
"In general, financial markets were viewed as well positioned to support more vigorous expansion in economic activity.",2017,0,2
