sentence,year,label,pred_label
"Now, we have—you know, we haven’t anticipated that slowdown in productivity, and that’s one of the main reasons why we haven’t anticipated the relatively slow growth.",2021,0,1
"The housing sector has fully recovered from the downturn, supported in part by low mortgage interest rates.",2021,0,0
"We are hopeful that Europe will take additional measures and do all that’s necessary to stabilize the situation and to provide the basis for an ongoing stable structure that—in which banks and sovereigns are both stabilized, in which there’s a program for growth, and in which fiscal arrangements are clear—are made much clearer.",2020,2,1
"But I think that that’s a prudent move, to move in a gradual way to remove Chair Yellen’s Press Conference FINAL accommodation, with unemployment now—and not only, I should say, the unemployment rate, but I think any indicator of labor market performance and tightness that you could look at, whether it’s household perceptions of the availability of jobs, difficulty that firms report in hiring workers, the rate at which workers are quitting their jobs, the rate of job openings, all of these indicators do signal a tight labor market.",2011,1,2
"I think the—you know, in a way, the least tight aspect of it is, is looking at the unemployment rate, which is still below our median estimate of, of [the unemployment rate consistent with] maximum employment.",2015,0,0
The outbreak has also disrupted economic activity in many countries and has prompted significant movements in financial markets.,2021,2,2
"I think we all agree that the economy is making progress, that we are close to an unemployment rate that is one that’s sustainable in the longer run.",2015,1,2
"As you said, falling oil prices pull down inflation.",2017,0,0
"And if the stock theory of the portfolio is correct, which we believe it is, holding all of those securities off of the market and reinvesting and still keeping the, you know, rolling-over maturing securities, will still continue to put downward pressure on interest rates.",2013,0,0
"So, we are taking account of international developments, including prospects for growth in our trade partners, in making the forecast we have here.",2014,2,2
"These headwinds—which include developments abroad, subdued household formation, and meager productivity growth—could persist for some time.",2022,0,1
I think that keeping interest rates low is still appropriate for our economy.,2015,0,0
"I guess I would also urge you to remember that when you look at the projections, that there are many factors that affect those projections, and changes in tax policy—that’s only one of a number of factors, including incoming data that has, to some extent, altered the outlook for growth and inflation.",2019,2,2
And so you’re seeing prices are moving back up off their lows there.,2020,1,0
"The second point that I made was that when short-term interest rates hit zero, the tools of a central bank are no longer—are not exhausted, there are still other things that the central bank can do to create additional accommodation.",2012,0,2
"In the near term, 12-month measures of PCE inflation are expected to move above 2 percent as the very low readings from early in the pandemic fall out of the calculation and past increases in oil prices pass through to consumer energy prices.",2012,1,0
"Moreover, in light of the anticipated modest pace of economic recovery, the Committee expects that over coming quarters the unemployment rate will decline only gradually toward its mandate-consistent levels.",2014,0,0
"But again, in terms of terminology, I guess I would reject that term for the Federal Reserve because we are going to be evenhanded in treating the price stability and maximum employment parts of our mandate on a level footing.",2011,2,2
"We have a 2 percent symmetric inflation objective, and, for a number of years now, inflation has been running under 2 percent.",2015,0,2
"And—and we do that with measures that—that, you know, keep people in their homes; that—that support hiring; that support growth; that avoid unnecessary, avoidable business insolvencies.",2011,2,2
"And no, we’re not—we, we have not at all changed our view, and I haven’t changed my view that inflation running above 2 percent, moderately above 2 percent, is a desirable thing.",2011,0,2
"In addition, the May 1, 2019 trimmed mean measures of inflation did not go down as much.",2022,1,2
"We’re also, as part of our review, looking at potential innovations, changes to the way we think about things, changes to the framework that would lead us—that would be more supportive of achieving inflation on a 2 percent—on a symmetric 2 percent basis over time.",2022,2,2
"But in terms of just targeting growth, you know, I think—I actually think our dual mandate works very well, which is maximum employment and stable prices.",2018,2,0
"We have a three-part baseline projection, which involves increasing growth that’s picking up over time as fiscal drag is reduced, continuing gains in the labor market, and inflation moving back towards objective.",2020,2,0
"The central tendency rises to 2.4 to 2.7 percent next year, somewhat above estimates of the longer-run growth rate.",2012,1,0
"And it’s natural that if it can be employed that, just as monetary policy is doing a lot to try to June 15, 2016 stimulate growth, that fiscal policy should play a role.",2020,0,2
