sentence,year,label,pred_label
"Looking ahead, FOMC participants project the unemployment rate to continue to decline; the median projection is 5 percent at the end of next year and moves below 4 percent by 2023.",2012,2,0
"You know, it says that we will seek to—seek inflation that runs moderately above 2 percent for some time.",2019,0,2
"In spite of having such slow growth, disappointing productivity growth, we have a labor market that last year generated an average of about 230,000 jobs a month and so far this year has been generating about 180,000 jobs a month.",2013,1,1
"And we’ve talked about the effects on asset prices,",2022,2,2
"But I do think that—and I do think also that unemployment insurance benefits will run out in September, so to the extent that’s a factor, which is not clear, it will no longer be a factor fairly soon.",2011,2,2
"So you’re talking about the inflation target, basically.",2019,2,2
"We have a much more resilient, stronger banking system, and we’re not seeing some worrisome buildup in leverage or credit growth at successive levels.1 So, you know, this is something that the FOMC pays attention to,",2015,2,0
"To do that you've got to have price stability, and we've got to get back to price stability so that we can have a labor market where people's wages aren't being eaten up by inflation and where we can have a long expansion too.",2021,1,2
"It was to do with, you know, strong monetary policy and fiscal stimulus into an economy that was recovering rapidly, and in which there were these supply-side barriers which effectively led to, you know, in certain parts of the economy, what you might call a vertical supply curve.",2021,1,0
"What they have had is low unemployment, lots of social problems.",2017,2,0
And—but inflation expectations did not move strongly down here in the United States.,2011,1,0
"But many other commodity prices have fallen further, and the reason I would give for that is that the emerging markets—China, the rest of Asia, and some other parts of the world—plus Europe, of course, are softer, and so global commodity demand is weaker.",2020,0,0
"We, frankly, didn’t even get inflation back up to target—without seeing wages getting out of touch with—with where they should be, so that’s the—that’s the biggest thing we can do.",2020,0,2
I think that keeping interest rates low is still appropriate for our economy.,2015,0,0
And so you’re seeing prices are moving back up off their lows there.,2020,1,0
And that’s because of this misalignment between supply and demand.,2022,2,2
"You know, monetary policy is a forward-looking exercise, and I’m going to—I’m just going to stick with that.",2014,2,2
"And so what that means is the Federal Reserve cannot add monetary accommodation by cutting short-term interest rates, the usual approach.",2020,2,0
"So you’re right, you’re seeing—I, I can’t remember the number, but it might be in the 3s—3, 3½ percent growth for next year.",2019,2,2
"In coming months, as those earlier declines drop out of the calculation, inflation should move up closer to 2 percent and stabilize around that level over the medium term.",2022,2,0
It would consist of inflation plus—plus productivity growth.,2020,2,2
"And, as I think all of us—having that expectation and that if the economy continued to progress along the lines that we expected and we continued to see the risks as balanced—do regard it as appropriate to gradually remove accommodation that’s in place by having several interest rate increases this year.",2015,1,1
"In the near term, 12-month measures of PCE inflation are expected to move above 2 percent as the very low readings from early in the pandemic fall out of the calculation and past increases in oil prices pass through to consumer energy prices.",2012,1,0
"If we—if we analyze inflation data and conclude that, clearly, transitory influences are holding down inflation, I do not want to say that we would respond to that.",2021,2,2
"So, as I mentioned, we’re going to be looking at all of those things: activity, labor market, inflation.",2019,2,2
"By contrast, raising rates too slowly would raise the risk that monetary policy would need to tighten abruptly down the road, which could jeopardize the economic expansion.",2022,1,0
"Everyone, particularly people on fixed incomes, and at the lower part of the income distribution are better off with stable prices.",2021,2,0
