sentence,year,label,pred_label
"Particularly in light of persistent low readings on inflation and from indicators of inflation expectations along with the risks to the U. S. outlook associated with global economic developments, he noted that a policy rate reduction at the current meeting would help re-center inflation and inflation expectations at levels consistent with the Committee's symmetric 2 percent inflation objective and simultaneously provide some insurance against unexpected developments that could slow U. S. economic growth.",2001,0,0
"Market-based measures of inflation compensation have moved up but remain low; most survey-based measures of longer-term inflation expectations are little changed, on balance, in recent months.",2020,2,0
This was a somewhat sharper effect than was anticipated at the beginning of the year and accounts for a small part of the forecast error on inflation.,2004,2,2
"Deflation, like inflation, would distort resource allocation and interfere with the economy's ability to reach its full potential.",2021,0,2
"The nominal deficit on U. S. trade in goods and services narrowed somewhat in August from a high rate in July; however, for the two months combined, the deficit was considerably wider than its average rate for the second quarter.",2016,1,0
"One participant remarked that, with inflation having run consistently below 2 percent in recent years and market-based measures of inflation compensation still low, postponing an increase in the target range for the federal funds rate would help push inflation expectations up to levels consistent with the Committee's objective.",1999,0,0
"Unfortunately, I suspect that this call would often come so late in the day that, given the lags in the monetary transmission mechanism and uncertainty about the duration of bubbles, raising interest rates might actually risk exacerbating instability.",2005,0,2
So it’s a double whammy coming from higher gasoline prices.,2016,1,1
"The prospect of additional fiscal stimulus likely contributed to a steeper U. S. Treasury yield curve, increased inflation compensation, and broad dollar depreciation.",2012,1,1
"As a result, national saving increased, providing further impetus to economic growth.",2004,0,0
"So that’s the kind of thinking we’ll be doing, and, again, we’re looking—ultimately, we’re not going to declare victory until we see a series of these, really see convincing evidence, compelling evidence, that inflation is coming down.",2013,1,2
"However, household spending had been relatively robust during the cyclical downturn and likely had only limited room for a pickup over coming quarters, and intense competitive pressures could well constrain profits, investment, and equity prices.",2007,2,2
The external sector was expected to exert a small restraining influence on economic activity over the projection period.,2021,0,2
"These inferences are supported by some empirical evidence.10 On the other hand, the increased liquidity of home equity may lead consumer spending to respond more than in past years to changes in the values of their homes; some evidence does suggest that the correlation of consumption and house prices is higher in countries, like the United States, that have more sophisticated mortgage markets (Calza, Monacelli, and Stracca, 2007).",2001,2,1
"Consequently, following periods when inflation has been running persistently below 2 percent, appropriate monetary policy will likely aim to achieve inflation moderately above 2 percent for some time.",2019,0,0
"For 1998, the Committee agreed on a tentative basis to set the same ranges as in 1997 for growth of the monetary aggregates and debt, measured from the fourth quarter of 1997 to the fourth quarter of 1998.",2002,2,2
"So there’s been a number of emerging markets—as you know, we’re suffering under the weight of declines in oil prices that are affecting their economic activity.",2021,2,0
It was the year of synchronized global growth.,2021,2,2
Indicators for China in July pointed to only a modest slowing of output growth from its torrid pace in the first half of the year.,2016,2,1
"And as I mentioned, I think at the last press conference, estimates by the—by members of the Committee have moved down by a full percentage point since maybe 2012 as we’ve learned—as unemployment has dropped and inflation hasn’t really reacted.",2013,2,0
"* * * As the transcripts of FOMC meetings attest, making monetary policy is an especially humbling activity.",1999,2,2
"And no, we’re not—we, we have not at all changed our view, and I haven’t changed my view that inflation running above 2 percent, moderately above 2 percent, is a desirable thing.",2011,0,2
"With regards to inflation, the median inflation projection of FOMC participants is 2.4 percent this year and declines to 2 percent next year before moving back up to 2.1 percent in 2023.",2005,2,0
"Overall employment gains were relatively well maintained, and labor markets were still tight though showing signs of softening.",2012,2,2
"In essence, monetary credibility helps the central bank do its job, by inducing private sector participants also to take actions that help achieve the central bank's low inflation objective.",2022,1,0
"We also said we wouldn’t raise rates just in response to very low unemployment, in the absence of inflation.",2020,0,0
"For 1997 the Committee agreed on a tentative basis to set the same ranges as in 1996 for growth of the monetary aggregages and debt, measured from the fourth quarter of 1996 to the fourth quarter of 1997.",2002,2,2
"The labor force participation rate, along with the employment-to-population ratio, increased, on net, in recent months.",2008,1,1
The members also agreed on the desirability of retaining the assessment that the risks with regard to the outlook for economic growth were balanced.,2006,2,2
"In part, the high inflation reflects supply chain disruptions associated with the economic effects of the pandemic and efforts made to contain it.",2006,1,1
"In the absence of such offsetting operations, a decrease in currency demand would raise the amount of reserves and hence lower the federal funds rate.",2000,0,0
"Some business contacts indicated that wage and price pressures were subdued; however, in one District, contacts pointed to rising wage pressures and labor shortages.",2018,1,0
They also agreed that the inflation situation seemed to have improved slightly and judged that it was no longer appropriate to indicate that a sustained moderation in inflation pressures had yet to be shown.,2007,2,1
"One participant, however, objected that purchases of MBS, when compared to purchases of longer-term Treasury securities, would likely result in higher interest rates for many borrowers in other sectors.",2019,1,1
"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.",1999,1,0
"So it’s a serious economic problem for the United States, but it’s—it’s got underlying causes that are not related to monetary policy or to our response to the pandemic.",2016,2,2
"The staff viewed the extent of uncertainty around its March projections for real GDP growth, the unemployment rate, and inflation as similar to the average over the past 20 years.",1997,2,2
"In December, the consumer price index (CPI) rose somewhat faster than in recent months, primarily reflecting an upturn in consumer energy prices; core CPI inflation remained low.",2006,2,0
"Without the accompanying boost to productivity, our progress toward price stability might well have been marked by the social pressures that arose in many previous episodes of disinflation both here and abroad.",2022,0,2
"Some participants suggested that shifts of funds from abroad into U. S. Treasury securities may have put downward pressure on term premiums; the shifts, in turn, may have reflected in part a reaction to declines in foreign sovereign yields in response to actual and anticipated monetary policy actions abroad.",2009,2,1
"The considerable monetary ease already in place, the prospect of significantly more fiscal stimulus, the continuing strong gains in structural productivity, and the anticipated improvement in business confidence would provide significant impetus to spending.",2020,2,0
"Indeed, most anticipated that inflation will slow for a time to rates somewhat lower than those they judge consistent with the dual goals of price stability and maximum employment, initially reflecting the recent declines in the prices of energy and other commodities and later responding to several years of substantial economic slack.",2022,0,0
Participants anticipated that inflation would continue to gradually rise as resource utilization tightened further and as wage pressures became more apparent; several expected that declines in the foreign exchange value of the dollar in recent months would also likely help return inflation to 2 percent over the medium term.,2003,1,0
"Following the GFC, it took more than eight years for employment and inflation to return to similar mandate-consistent levels.",1996,2,0
"Therefore, maximum employment (at least if interpreted as full employment or being at NAIRU) and price stability, the statutory mandate of the Federal Reserve, are compatible in the long run.",2008,2,2
The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.,2002,2,2
"The stock market soared, and--remarkably enough--core inflation moderated.",2001,2,2
"Nonetheless, the members also noted that the rise in compensation increases had been damped and that there continued to be few indications of accelerating price inflation in the statistical and anecdotal information available at this time; such developments underlined persisting uncertainties about behavior in labor markets and the level and growth of the economy's sustainable potential.",2021,1,0
"Even so, most members viewed a slowing to a rate closer to most estimates of the growth of the economy's potential as a reasonable expectation.",2004,2,1
"Although participants considered it unlikely that the economy would reenter a recession, many expressed concern that output growth, and the associated progress in reducing the level of unemployment, could be slow for some time.",2005,0,0
"Of course, we’re ready to provide information that Congress needs to evaluate the Fed’s decisionmaking, in monetary policy and elsewhere.",2021,2,2
"With an increase in the target range at this meeting, the federal funds rate would be at or close to the lower end of the range of estimates of the longer-run neutral interest rate, and participants expressed that recent developments, including the volatility in financial markets and the increased concerns about global growth, made the appropriate extent and timing of future policy firming less clear than earlier.",2006,1,0
We all saw the remarkable price increases and shortages in the used car market.,2019,1,1
"It isn’t really just targeting the headline numbers, but it’s about taking all of those things into account in your thinking about what constitutes maximum employment.",2021,2,2
Most participants continued to think that the cyclical pressures associated with a tightening labor market were likely to show through to higher inflation over the medium term.,2007,1,0
"To keep the experiments as clean as possible, I assume that the economy begins at full employment and with both headline and core inflation at desired levels.",2021,2,2
Increased rates and a smaller balance sheet raise the cost of borrowing and thus reduce household and business demand.,2019,2,0
We're looking at wages and we're looking at ultimately inflation.,2019,2,2
"Some members expressed a concern that in this context any further adverse shocks could have disproportionate effects, resulting in a significant slowing in growth going forward.",2013,0,1
"If episodic recurrences of ruptured confidence are integral to the way our economy and our financial markets work now and in the future, it has significant implications for risk management and, by implication, macroeconomic modeling and monetary policy.",2001,2,2
"Credit conditions in the commercial real estate (CRE) sector continued to ease, and growth in CRE loans at banks stayed solid.",2016,1,0
"Several participants discussed the possible complications that additional purchases could cause for the eventual withdrawal of policy accommodation, a few mentioned the prospect of inflationary risks, and some noted that further asset purchases could foster market behavior that could undermine financial stability.",2010,1,2
Conclusion: The Challenge Facing Monetary Policy This analysis suggests that monetary policy does face a challenge--rebalancing aggregate supply and demand to contain the risk of higher inflation.,2007,1,0
"When anticipations of Fed tapering led to higher U.S. interest rates and higher market volatility, these trades may have been quickly unwound, engendering particularly sharp declines in EME exchange rates and asset prices.",2007,2,0
The staff's forecast for core PCE price inflation this year was revised down a little in response to recent data.,2021,0,2
"In their review of developments in key sectors of the economy, members again emphasized the ongoing strength in household spending and its vital role in moderating the weakness in overall economic activity.",2020,2,2
The effect of a productivity slowdown on employment growth is likewise ambiguous in the medium term.,2005,2,0
"Recent FOMC Decisions and the New Monetary Policy Framework At our most recent FOMC meetings, the Committee made important changes to our policy statement that upgraded our forward guidance about the future path of the federal funds rate and asset purchases, and that also provided unprecedented information about our policy reaction function.",2005,2,2
Treasury yields rose sharply on its release as market participants traced out the report's presumed implications for monetary policy.,1997,1,0
"So I think, through all of those channels, monetary policy works.",2020,2,2
"The resulting uncertainty makes it difficult to predict the future path of activity, unemployment, and inflation.",2020,2,2
"The persistence of that into, into inflation over time is just not there.",2021,0,2
"As students of economics, you may already know that the Federal Reserve conducts monetary policy to support a strong and stable economy in the United States.",2022,2,0
"To see this, suppose that a speculative bubble has emerged and that a central bank, operating under a conventional strategy, has raised interest rates to keep the projected output gap closed and expected inflation at its desired level before the bubble bursts.",2003,1,1
"Moreover, monetary policy actions addressed at a perceived bubble in one sector may have undesirable effects on other asset prices and the economy more generally.",2006,0,2
"Inflation has moved up in recent months, mainly reflecting higher prices for some commodities and imported goods.",2012,1,1
"And, as I went into detail in Jackson Hole and won’t repeat all of that there, there are other ways in which we see underutilization—high levels that have come down only very marginally of part-time employment for economic—or involuntary part-time employment, perhaps some remaining shortfall of labor force participation as a result of cyclical factors.",2015,2,0
"Labor demand remained strong, and the labor market continued to be very tight.",2005,0,0
"The broad index of the foreign exchange value of the dollar rose nearly 3 percent over the intermeeting period amid the rise in U. S. interest rates, market expectations that U. S. tax reform was becoming more likely, and foreign central bank actions and communications.",2020,1,1
"Case studies of individual industries show that, in some cases, the planning for technological modernization has not always been adequate, with the result that some purchases of high-tech equipment and software have not added much to productivity or profits.",1997,2,0
"And maybe reducing their level of the natural rate of unemployment, which has been the trend.",2020,1,2
"Assisted by the whole array of market prices, entrepreneurs seek to identify the types of products and services that individuals will value, especially the added value placed on products and services that customers find better tailored to their particular needs, delivered in shorter time frames, or improved in quality.",2004,2,1
"Members saw the persistence of a relatively vigorous expansion in overall economic activity as a likely prospect in the context of continuing stimulus from fiscal and monetary policies, accommodative financial conditions, growing business optimism, favorable consumer sentiment, and robust increases in productivity.",1997,0,0
"For example, monetary policy makers might attempt to influence market expectations of future short rates as an alternative to changing the current setting of the overnight rate.",1997,2,2
"Already, various trimmed price indexes are running much closer to 2 percent.",2007,2,2
"Economic activity expanded in the second quarter, partly reflecting growth in consumer spending and exports.",2016,1,0
"For example, we have used some of our work to look at interest rate risk and interest rate sensitivity and, you know, found generally that banks can also sustain a significant increase in long-term interest rates as well for a number of reasons, one of them being that higher interest rates increase their franchise value because it increases their net interest margin over time.",2021,2,1
"Participants agreed to continue to explore ways to increase transparency and clarity in the Committee's policy communications, and they indicated a willingness to look into modifications to the SEP. At the end of the discussion, the Chairman asked the subcommittee on communications to explore potential approaches to providing more information about the Committee's collective judgment regarding the economic outlook and appropriate monetary policy through the SEP.",2004,2,0
"On the more positive side, there were no signs that the pace of productivity gains was currently leveling out and no evidence of rising longer-term inflation expectations.",2001,2,0
"On the other hand, by that metric, the, the September 16, 2020 unemployment rate would have been in the—in the 20s in, in April.",2021,2,2
It was also noted that the weakness in homebuilding along with the continued rise in house prices suggested that supply constraints were also weighing on construction activity.,2020,1,1
"At the same time, recent research on the science of monetary policy (as well as the analysis of several historical episodes) has underscored the pitfalls that can result from maintaining a zero or negative inflation rate over time.",2022,0,0
"Although many participants remained concerned about downside risks attending the outlook for inflation, a majority of participants saw the risks to the outlook for inflation as balanced.",2005,2,2
An easing of supply constraints was expected to support continued gains in economic activity and employment as well as a reduction in inflation.,2017,2,1
"In particular, participants judged that communicating the Committee's expectation that short-term interest rates were likely to stay exceptionally low for some time could be useful because it could lead to pricing of longer-term interest rates consistent with the path of monetary policy that policymakers saw as most likely.",2003,0,0
"Participants' assessments of the economic outlook were little changed, with the intermeeting information generally seen as suggesting that economic growth would remain moderate over coming quarters and then pick up gradually.",1999,2,2
"As yields on inflation-indexed Treasury securities rose roughly in line with their nominal counterparts, longer-term inflation compensation remained about unchanged.",2013,2,2
"With the latter displaying relative vigor, the value of domestic imports was likely to continue to exceed that of exports by a substantial margin, thereby tending to perpetuate the large current account deficits that had worrisome implications for the future.",2003,1,2
"To be sure, our main tool, monetary policy, is a blunt instrument that cannot be targeted at individual industries or regions.",2022,2,2
"The nominal deficit on U. S. trade in goods and services widened substantially in July, reflecting both a decline in exports and a rise in imports.",2016,1,0
"Conclusion In conclusion, let us not forget that the declines in inflation over the past two decades and the resulting boost to monetary credibility we currently enjoy were earned with some economic pain, as the pace of economic activity was slowed, at times severely, to bring inflation down.",2008,1,0
"Inflation continued to climb in June, reaching 9.1 percent as measured by the consumer price index.",2005,1,2
A number of participants stressed that recently enacted fiscal support would help address some of the hardships faced by these groups and that monetary policy would also help by promoting the economy's return to the Committee's goals of broad-based and inclusive maximum employment and price stability.,2003,0,2
The ebbing of stimulus from last year's tax cuts also could tend to slow growth in consumer spending.,2011,0,1
I did indicate that I do have concerns about the scope for monetary policy.,2013,2,2
"In light of these uncertainties as well as continued evidence of muted inflation pressures, participants generally agreed that a patient approach to determining future adjustments to the target range for the federal funds rate remained appropriate.",2003,2,2
"In response to an unanticipated movement in spending and hence the quantity of money demanded, a small variation in interest rates would be sufficient to bring money back to path but not to correct the deviation in spending.",2005,0,2
"Following the deepest plunge since the Great Depression, employment and activity rebounded faster and more sharply than anticipated.",2000,1,0
"In the Committee's discussion of current and prospective economic developments, members referred to the widespread statistical and anecdotal evidence that the surprising strength in economic activity over the closing months of 1996 was persisting in 1997.",1997,1,1
"So, you know, as I mentioned, the Committee acutely feels its obligation to move to make sure that we restore price stability and is determined to use its tools to do so.",2014,1,0
"Additionally, by depressing perceived rates of return abroad, the weakness in foreign demand explains a considerable portion of the run-up in the dollar, as shown in figure 4.",2001,0,2
"Many noted that the slowdown could be a temporary aberration and that other labor market indicators--such as new claims for unemployment insurance, the rate of job openings, and readings on consumers' perceptions of the labor market--remained positive.",2013,2,0
"One prominent example is the work in behavioral finance on how alternative assumptions regarding rationality can affect predictions for asset prices and saving behavior; another is the growing literature on the interaction of learning, inflation dynamics, and monetary policy.",2001,2,2
A widespread view that the Federal Reserve would take whatever steps were needed to hold down inflation over time probably had contributed to the persistence of subdued long-run inflation expectations during an extended period when rapidly rising demand was pressing on limited supply resources.,2022,2,0
"I will focus my remarks today on the use of explicit forward guidance as a tool for monetary policy.1 Before I start, let me briefly discuss near-term monetary policy.",2001,2,2
"So, I think you raise a very important point because, although there is a great deal of market focus on the timing of liftoff, what to matter in thinking about the stance of policy is what the entire path of interest rates will look like.",2019,2,1
"Business Caution As I discussed earlier, regression analysis suggests that the robust growth in profits and the comparatively modest recovery in capital expenditures leaves a good part of the extraordinary cash buildup unexplained.",2000,2,2
"In the absence of such shocks, and assuming appropriate monetary policy, participants' economic projections generally showed growth picking up to a moderate pace and the unemployment rate declining somewhat next year.",2022,1,2
"Private investors would have to hold more longer-term securities as the Federal Reserve's holdings ran off, making longer-term interest rates somewhat higher than they would be otherwise.",1996,1,1
"They also generally expected that further gradual increases in the target range for the federal funds rate would be consistent with sustained expansion of economic activity, strong labor market conditions, and inflation near the Committee's symmetric 2 percent objective over the medium term.",2017,1,1
Significant cost cutting by firms was thought to have led to a sizable increase in productivity growth in the first half of the year; sustained outsized gains in productivity could further damp hiring.,2003,2,0
"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the SOMA in accordance with the following domestic policy directive: ""Consistent with its statutory mandate, the Federal Open Market Committee seeks monetary and financial conditions that will foster maximum employment and price stability.",2016,0,0
"But if the economy instead began to overheat, threatening to push inflation to an undesirably high level, the FOMC would have ample scope to respond through tighter monetary policy.",2000,1,0
The FOMC's primary monetary policy tool is its target range for the federal funds rate.,2003,2,2
"However, if real (or nominal) government spending is held constant, the surplus will rise over time as a share of GDP, putting downward pressure on the equilibrium real rate, offsetting, at least in part, the effect on the real rate of the higher trend productivity.",2005,0,0
"Historically, recessions often occurred when the Fed tightened to control inflation.",2007,2,0
"Compared with the baseline, the disruption to economic activity was more severe and protracted in this scenario, with real GDP and inflation lower and the unemployment rate higher by the end of the medium-term projection.",2007,0,0
"In addition, U.S. inflation remains muted.",2000,0,2
"This outcome would be entirely consistent with the new framework the Federal Reserve unanimously adopted in August 2020 and began to implement at our September 2020 Federal Open Market Committee (FOMC) meeting.2 Recent FOMC Decisions and the New Monetary Policy Framework At FOMC meetings convened since the new framework was announced last August, the Committee made important changes to our policy statement that upgraded our forward guidance about the future path of the federal funds rate and asset purchases to bring it in line with our new framework.",2006,2,2
"Since the previous FOMC meeting, spreads on municipal bonds narrowed substantially, on net, moving near levels observed for several years before the pandemic, as investor demand exhibited some recovery over much of the period from earlier weak levels.",2003,0,2
Japan enjoyed effective price stability through most of the 1980s.,2004,2,2
"Members still saw the economic expansion continuing, and most believed that inflation was likely to stabilize near recent low readings in coming quarters and then gradually rise toward levels they consider more consistent with the Committee's dual mandate for maximum employment and price stability.",1997,2,0
"A surge in nonfarm business inventory investment accounted for a substantial portion of the acceleration in output in the first quarter, and an anticipated moderation in the accumulation of inventories was an important element in forecasts of greatly reduced economic growth in the current quarter.",2003,0,1
"In the course of the Committee's discussion of the outlook for inflation, members commented that there was no persuasive evidence in recent statistical measures that price inflation was currently picking up or that inflation expectations were rising, though the declines in both inflation and expectations experienced over the course of recent years no longer seemed to be occurring.",1996,2,0
"In contrast, under a price-level-targeting scheme, continuing deflation combined with an upward-sloping path for the price-level target causes the size of the price-level gap to increase over time.",2022,0,1
"The staff continued to view the uncertainty around its projections for real GDP growth, the unemployment rate, and inflation as generally similar to the average of the past 20 years.",1998,2,2
The trimmed mean measure of 12-month PCE price inflation constructed by the Federal Reserve Bank of Dallas remained at or near 2 percent in recent months.,2003,2,2
We also do see the different measures of slack in the labor market point to different assessments of just what maximum employment is.,2021,2,2
"After taking account of both frictional and structural unemployment, what unemployment rate is roughly equivalent to the maximum level of employment that can be sustained in the longer run?",2007,2,2
"That is, it was thought that by accepting a modest increase in the inflation rate, policy could achieve a permanently lower rate of unemployment.",2002,0,0
"However, as had been the case for many years, the members remained concerned that forecasts of money growth were still subject to a wide range of error in terms of the anticipated relationships between money growth and aggregate economic performance.",1998,2,2
"In any case, however, the assessment of the adverse effects of the increase in longer-term rates on financial conditions and ultimately on economic activity would depend importantly upon the extent to which rates stabilized at current levels or instead continued to rise.",2017,2,1
"To provide some evidence for this assertion, as well as some reasons for it, I draw your attention to a speech that Chairman Greenspan made earlier this year, entitled ""Risk and Uncertainty in Monetary Policy"" (Greenspan, 2004).",2003,2,2
The latter could well be augmented by sharply rising medical costs and by attempts to protect the purchasing power of wages from the erosion caused by the rise in energy prices.,2010,1,1
"So, with this coronavirus arriving, we judged that the—the net effects of this will be to—to have inflation move down even a little bit more.",2014,0,2
"However, given the difficulty in distinguishing between changes in asset prices dominated by fundamental forces and those driven by non-fundamental forces, policymakers should not target asset prices or try to guide them to the policymakers' estimate of fundamental value.",2005,2,2
"Since June, however, inflation fears have receded, and some financial-market participants have become less optimistic about the economy's near-term growth prospects.",2020,0,2
The Committee will regularly review the size and composition of its securities holdings in light of incoming information and is prepared to adjust those holdings as needed to best foster maximum employment and price stability.,1998,0,2
"The jobs picture continues to be strong, with the unemployment rate near historic lows and with stronger wage gains.",2021,1,0
"Broad equity prices rose, adding to their substantial gains since the middle of 2010.",1999,2,2
"Another participant mentioned, however, that recent sluggish growth of the monetary aggregates suggested that the stance of policy was not overly accommodative.",2002,0,2
"In that regard, the changes in the macroeconomic environment that underlie our monetary policy review may have some implications for financial stability.",2022,2,2
Implications of Economic Theory I am going to assert some conclusions based on economic theory that help to understand the potential for monetary policy to achieve these objectives and the consistency among them.,2022,2,2
"A few members observed that, in their judgment, current and prospective economic conditions--including elevated unemployment and inflation at or below the Committee's objective--could warrant the initiation of additional securities purchases before long.",1996,0,0
"Although the required amount of cumulative tightening may have increased, members noted that an accelerated pace of policy tightening did not appear necessary at this time, as a degree of economic slack apparently remained, productivity growth would probably continue to damp increases in unit labor costs and prices, and inflation would most likely continue to be contained.",2018,2,1
"The weakness in labor market conditions remained an important concern to meeting participants, with unemployment expected to remain elevated for some time.",2001,0,2
"Indeed, the National Bureau of Economic Research's Business Cycle Dating Committee determined in July that the recession that began in March of last year ended in April, making it not only the deepest recession on record, but also the briefest.2 The recovery that commenced in the summer of 2020 was quite robust, and, with one quarter to go, GDP growth in 2021 is projected by the Fed and many outside forecasters to be the fastest since 1983.",2005,1,2
The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,1998,2,2
"And so when asset prices went back up, probably there’ll be a swing around there, a positive contribution.",2020,2,2
And I fully expect it will return to solid growth and a solid labor market as well.,2019,2,2
"Notably, if people feel sure that inflation will remain well controlled, they will be more restrained in their wage-setting and pricing behavior, which (in something of a virtuous circle) makes it easier for the Federal Reserve to confirm their expectations by keeping inflation low.",2003,1,0
"That’s not going to happen without, without restoring price stability.",2016,1,2
"In fact, the Federal Reserveâ€™s upcoming Community Affairs Research Conference will feature several papers that explore these issues.5 Homeownership The important issue of loan pricing aside, expanded access to mortgage credit has helped fuel substantial growth in homeownership.",1999,2,0
"We’re also, as part of our review, looking at potential innovations, changes to the way we think about things, changes to the framework that would lead us—that would be more supportive of achieving inflation on a 2 percent—on a symmetric 2 percent basis over time.",2022,2,2
The invasion and related events were creating additional upward pressure on inflation and were likely to weigh on economic activity.,2008,1,1
"In this less comfortable world, restoring price stability can involve a painful process of slow growth and elevated unemployment.",2019,1,0
Actual or realized saving depends on the equilibrium values of the real interest rate and other economic variables.,2001,2,2
"On the foreign trade side of the economy, an anticipated firming of economic conditions abroad would provide impetus to real net exports, At the same time, however, imports were expected to rise appreciably in response to the expansion of domestic economic activity and the appreciation of the dollar, and on balance the external sector probably would not be boosting real GDP.",2001,0,1
"Last year, we had 1.9 percent productivity, which is much higher.",2012,0,0
Economic DevelopmentsReal economic activity has continued to expand at a solid pace.,1997,1,1
"The Federal Reserve’s response is guided by our mandate to promote maximum employment and stable prices for the American people, along with our responsibilities to promote the stability of the financial system.",2020,1,0
"At the same time, business firms generally were not raising their prices sufficiently to compensate for faster increases in their labor costs, to the extent that the latter were occurring, evidently because of the persistence of intense competition in most markets.",2021,1,0
"In determining the timing and size of future adjustments to the target range for the federal funds rate, the Committee will assess realized and expected economic conditions relative to its maximum employment objective and its symmetric 2 percent inflation objective.",2001,2,2
"In recent years, aggressive cost-cutting in the United States has been linked to greater emphasis on maximization of shareholder value and less on growth and diversification, which was more prominent in the 1970s and 1980s.",2005,2,1
"Whether one looks at trailing or forward price-to-earnings ratios, equity risk premiums, or option prices, there is little basis for arguing that markets show excessive optimism about future returns.",1999,2,2
The high oil prices would themselves cut into demand growth and tend to stabilize the system.,1997,1,0
These geopolitical events also pose downside risks to growth.,2001,0,2
"Staff Economic Outlook In the forecast prepared for the March FOMC meeting, the staff's outlook for real economic activity was broadly similar to that at the time of the January meeting.",2001,2,2
"The Committee will continue to monitor economic and financial developments and will act as needed to promote sustainable economic growth and price stability. """,2009,1,2
"The course of underlying inflation pressures was more difficult to gauge, however.",2018,2,2
Some may see a monetary policy that actively addresses episodes of financial instability along the lines that I have just described as promoting excessive risk-taking and thus increasing the probability of future crises.,2017,1,0
"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: ""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.",1999,1,0
"Another difficulty in assessing the current amount of slack in the economy, and a third uncertainty, concerns the divergent patterns in alternative measures of excess demand.",2006,2,2
"If a range is selected, questions will arise about the differing implications of movements of inflation inside the range and outside the range and, in the absence of explicitly identifying the mid-point as the target, about where within the range policymakers would prefer inflation to gravitate.",2001,2,1
"An understanding of a likely long-run level of the equilibrium real rate is useful, even though the level is not directly observable, because it provides a general sense of the level that would, over that longer period, allow aggregate supply and demand to move into balance, given the evaluation of secular forces such as productivity and population growth.",2004,2,1
"Many observed, however, that a favorable outcome to the hostilities in the Middle East and lower oil prices in line with quotations in futures markets should generate a positive response in equity markets, boost consumer sentiment, and foster a rebound in consumer spending as the year progressed.",2002,1,0
Market-based measures of inflation compensation have declined somewhat; survey-based measures of longer-term inflation expectations have remained stable.,2020,0,0
"For now, the Committee should remain particularly vigilant to incoming information bearing on the outlook for inflation.",2007,2,2
